93.6015 -81.2342
94.1499 -81.2342
94.6984 -81.2342
95.2468 -81.2342
95.7952 -81.1901
96.3437 -81.1901
96.8921 -81.2121
97.4406 -81.2121
97.989 -81.2121
98.5375 -81.2121
99.0859 -81.2121
99.6344 -81.2121
100.183 -81.2121
100.731 -81.2121
101.28 -81.2231
101.828 -81.2011
102.377 -81.2121
102.925 -81.2231
103.473 -81.2011
104.022 -81.1571
104.57 -81.1571
105.119 -81.1571
105.667 -81.1461
106.216 -80.8928
106.764 -80.1882
107.313 -80.1662
107.861 -80.1772
108.41 -80.1772
108.958 -80.1882
109.506 -80.1992
110.055 -80.1772
110.603 -80.1772
111.152 -80.1992
111.7 -80.1992
112.249 -80.1992
112.797 -80.1992
113.346 -80.2212
113.894 -80.2212
114.442 -80.2212
114.991 -80.2212
115.539 -80.2212
116.088 -80.2322
116.636 -80.2432
117.185 -80.2542
117.733 -80.2763
118.282 -80.2763
118.83 -80.2763
119.378 -80.2763
119.927 -80.2763
120.475 -80.2432
121.024 -80.2432
121.572 -80.2432
122.121 -80.2432
122.669 -80.2432
123.218 -80.2432
123.766 -80.2432
124.314 -80.2432
124.863 -80.2432
125.411 -80.2542
125.96 -80.2763
126.508 -80.2432
127.057 -80.2432
127.605 -80.2432
128.154 -80.2763
128.702 -80.2763
129.25 -80.2763
129.799 -80.2763
130.347 -80.2763
130.896 -80.2763
131.444 -80.2983
131.993 -80.2763
132.541 -80.2763
133.09 -80.2763
133.638 -80.2763
134.186 -80.2763
134.735 -80.2763
135.283 -80.2432
135.832 -80.2212
136.38 -80.2212
136.929 -80.2212
137.477 -80.2212
138.026 -80.2212
138.574 -80.2432
139.122 -80.2432
139.671 -80.2212
140.219 -80.1882
140.768 -80.1331
141.316 -80.1331
141.865 -80.1221
142.413 -80.1221
142.962 -80.1111
143.51 -80.1111
144.059 -80.1111
144.607 -80.0891
145.155 -80.0891
145.704 -80.0891
146.252 -80.0891
146.801 -80.1111
147.349 -80.0891
147.898 -80.0891
148.446 -80.1331
148.995 -80.1331
149.543 -80.1441
150.091 -80.045
150.64 -79.7368
151.188 -79.7368
151.737 -79.7368
152.285 -79.7368
152.834 -79.7588
153.382 -79.7588
153.931 -79.7478
154.479 -79.7147
155.027 -79.7147
155.576 -79.7147
156.124 -79.7147
156.673 -79.7147
157.221 -79.7147
157.77 -79.7368
158.318 -79.7368
158.867 -79.7368
159.415 -79.7147
159.963 -79.7037
160.512 -79.7037
161.06 -79.7147
161.609 -79.7147
162.157 -79.6927
162.706 -79.6927
163.254 -79.7147
163.803 -79.7147
164.351 -79.7147
164.899 -79.7147
165.448 -79.7147
165.996 -79.7147
166.545 -79.7037
167.093 -79.6377
167.642 -79.6377
168.19 -79.6597
168.739 -79.6707
169.287 -79.6707
169.835 -79.6707
170.384 -79.6707
170.932 -79.6707
171.481 -79.6707
172.029 -79.6707
172.578 -79.6597
173.126 -79.6707
173.675 -79.6707
174.223 -79.6707
174.771 -79.6927
175.32 -79.6707
175.868 -79.6707
176.417 -79.6707
176.965 -79.6707
177.514 -79.6707
178.062 -79.6707
178.611 -79.6707
179.159 -79.6597
179.707 -79.6707
180.256 -79.6707
180.804 -79.6377
181.353 -79.5716
181.901 -79.5716
182.45 -79.5716
182.998 -79.5606
183.547 -79.5386
184.095 -79.5716
184.644 -79.5716
185.192 -79.5496
185.74 -79.5386
186.289 -79.5166
186.837 -79.5166
187.386 -79.4945
187.934 -79.4945
188.483 -79.4945
189.031 -79.4945
189.58 -79.4945
190.128 -79.5166
190.676 -79.5166
191.225 -79.5166
191.773 -79.5166
192.322 -79.5166
192.87 -79.5166
193.419 -79.5166
193.967 -79.5166
194.516 -79.5166
195.064 -79.5166
195.612 -79.5166
196.161 -79.5166
196.709 -79.5166
197.258 -79.5166
197.806 -79.5166
198.355 -79.5386
198.903 -79.5166
199.452 -79.4725
200 -79.4725
200.548 -79.0982
201.097 -78.0412
201.645 -78.0082
202.194 -78.0082
202.742 -78.0082
203.291 -78.0082
203.839 -77.9971
204.388 -77.9531
204.936 -77.9531
205.484 -77.9531
206.033 -77.9531
206.581 -77.9531
207.13 -77.9641
207.678 -77.9421
208.227 -77.9201
208.775 -77.8981
209.324 -77.876
209.872 -77.887
210.42 -77.887
210.969 -77.821
211.517 -77.5788
212.066 -77.5788
212.614 -77.5898
213.163 -77.5898
213.711 -77.5788
214.26 -77.5677
214.808 -77.5347
215.356 -77.5347
215.905 -77.5347
216.453 -77.5457
217.002 -77.5457
217.55 -77.5457
218.099 -77.5347
218.647 -77.5237
219.196 -77.5237
219.744 -77.5017
220.293 -77.4136
220.841 -77.3916
221.389 -77.3806
221.938 -77.3806
222.486 -77.3916
223.035 -77.4136
223.583 -77.4246
224.132 -77.3255
224.68 -77.2264
225.229 -77.2154
225.777 -77.2154
226.325 -77.2374
226.874 -77.2374
227.422 -77.2044
227.971 -77.2044
228.519 -77.1934
229.068 -77.1494
229.616 -77.1494
230.165 -77.1494
230.713 -77.1383
231.261 -77.1383
231.81 -77.1714
232.358 -77.1714
232.907 -77.1714
233.455 -77.1714
234.004 -77.1934
234.552 -77.1934
235.101 -77.1494
235.649 -77.1494
236.197 -77.1494
236.746 -77.1494
237.294 -77.1494
237.843 -77.0723
238.391 -77.0613
238.94 -77.0723
239.488 -77.0833
240.037 -77.0833
240.585 -77.0833
241.133 -77.0833
241.682 -77.0833
242.23 -77.0503
242.779 -76.9842
243.327 -76.9622
243.876 -76.9622
244.424 -76.9402
244.973 -76.9402
245.521 -76.9622
246.069 -76.9732
246.618 -76.9732
247.166 -76.9512
247.715 -76.9291
248.263 -76.8521
248.812 -76.8521
249.36 -76.8631
249.909 -76.819
250.457 -76.731
251.005 -76.731
251.554 -76.731
252.102 -76.731
252.651 -76.7089
253.199 -76.6869
253.748 -76.6869
254.296 -76.6869
254.845 -76.7089
255.393 -76.7089
255.941 -76.731
256.49 -76.742
257.038 -76.742
257.587 -76.742
258.135 -76.753
258.684 -76.731
259.232 -76.731
259.781 -76.7089
260.329 -76.7089
260.878 -76.7089
261.426 -76.7089
261.974 -76.6869
262.523 -76.6869
263.071 -76.6869
263.62 -76.6869
264.168 -76.6649
264.717 -76.6539
265.265 -76.6539
265.814 -76.6539
266.362 -76.6319
267.459 -76.6869
268.007 -76.6869
268.556 -76.6649
269.104 -76.5878
269.653 -76.5548
270.201 -76.5658
270.75 -76.5658
271.298 -76.5438
271.846 -76.5438
272.395 -76.5438
272.943 -76.5658
273.492 -76.5438
274.04 -76.5328
274.589 -76.5328
275.137 -76.5218
275.686 -76.4887
276.234 -76.4667
276.782 -76.4777
277.331 -76.4887
277.879 -76.4887
278.428 -76.4997
278.976 -76.4997
279.525 -76.4997
280.073 -76.5108
280.622 -76.5108
281.17 -76.4887
281.718 -76.3456
282.267 -76.0703
282.815 -76.0703
283.364 -76.0703
283.912 -76.0703
284.461 -76.0703
285.009 -76.0483
285.558 -76.0373
286.106 -76.0043
286.654 -76.0043
287.203 -75.9823
287.751 -75.9823
288.3 -75.9933
288.848 -75.9272
289.397 -75.9272
289.945 -75.9272
290.494 -75.9933
291.042 -75.9823
291.59 -75.9823
292.139 -75.9823
292.687 -75.9823
293.236 -75.9823
293.784 -75.9713
294.333 -75.9272
294.881 -75.9162
295.43 -75.8832
295.978 -75.8832
296.527 -75.8942
297.075 -75.8942
297.623 -75.8942
298.172 -75.8942
298.72 -75.8942
299.269 -75.8942
299.817 -75.9052
300.366 -75.9052
300.914 -75.9052
301.463 -75.8942
302.011 -75.9052
302.559 -75.9162
303.108 -75.9052
303.656 -75.8832
304.205 -75.8832
304.753 -75.8942
305.302 -75.8942
305.85 -75.8942
306.399 -75.8722
306.947 -75.8391
307.495 -75.8391
308.044 -75.8501
308.592 -75.8501
309.141 -75.8501
309.689 -75.8501
310.238 -75.8501
310.786 -75.8501
311.335 -75.8061
311.883 -75.7951
312.431 -75.7951
312.98 -75.7951
313.528 -75.7951
314.077 -75.7951
314.625 -75.7841
315.174 -75.8061
315.722 -75.8061
316.271 -75.7621
316.819 -75.7621
317.367 -75.7841
317.916 -75.7841
318.464 -75.7621
319.013 -75.7731
319.561 -75.8171
320.11 -75.8171
320.658 -75.8061
321.207 -75.8061
321.755 -75.8061
322.303 -75.7841
322.852 -75.7841
323.4 -75.7841
323.949 -75.8061
324.497 -75.7731
325.046 -75.7731
325.594 -75.7841
326.143 -75.7841
326.691 -75.7841
327.239 -75.7841
327.788 -75.7841
328.336 -75.7841
328.885 -75.7951
329.433 -75.8171
329.982 -75.8061
330.53 -75.8171
331.079 -75.8171
331.627 -75.8171
332.176 -75.8281
332.724 -75.8171
333.272 -75.7951
333.821 -75.7841
